order_id,line_id,order_date,order_month,customer_id,city,region,sales_channel,payment_method,age_band,loyalty_tier,product_id,category,sub_category,product_name,brand,quantity,unit_price,discount_pct,line_revenue,line_cost,line_margin,returned_flag,return_reason,refund_amount,net_revenue,customer_rating
O00092,L000115,2026-02-23,2026-02,C0057,Delhi NCR,North,App,Cash on Delivery,55+,Gold,P025,Wellness,Mindfulness,Meditation Cushion,ZenMove,1,1727.04,6,1623.42,850.0,773.42,0,Not Returned,0.0,1623.42,4.7
O00092,L000116,2026-02-23,2026-02,C0057,Delhi NCR,North,App,Cash on Delivery,55+,Gold,P009,Home,Kitchen,Air Fryer 4L,HomeJoy,1,5999.0,6,5639.06,3950.0,1689.06,0,Not Returned,0.0,5639.06,4.7
O00092,L000117,2026-02-23,2026-02,C0057,Delhi NCR,North,App,Cash on Delivery,55+,Gold,P006,Fitness,Wearables,Heart Rate Band,PulseTrack,1,2548.98,8,2345.06,1420.0,925.06,0,Not Returned,0.0,2345.06,4.7
O00093,L000118,2026-03-07,2026-03,C0337,Pune,West,App,Credit Card,25-34,Basic,P030,Travel,Bags,Anti-Theft Sling Bag,TripEase,1,1936.98,25,1452.74,760.0,692.74,0,Not Returned,0.0,1452.74,4.3
O00094,L000119,2026-04-25,2026-04,C0135,Bengaluru,South,Website,UPI,25-34,Basic,P028,Travel,Accessories,Travel Neck Pillow,TripEase,1,925.97,2,907.45,300.0,607.45,0,Not Returned,0.0,907.45,4.5
O00095,L000120,2026-03-19,2026-03,C0209,Bengaluru,South,Marketplace,Cash on Delivery,18-24,Gold,P028,Travel,Accessories,Travel Neck Pillow,TripEase,2,899.0,10,1618.2,600.0,1018.2,0,Not Returned,0.0,1618.2,4.0
O00096,L000121,2026-05-10,2026-05,C0175,Bengaluru,South,Website,UPI,35-44,Basic,P031,Fitness,Equipment,Kettlebell 8KG,IronFlex,2,2650.98,20,4241.57,3200.0,1041.57,0,Not Returned,0.0,4241.57,4.5
O00097,L000122,2026-01-09,2026-01,C0307,Bengaluru,South,Marketplace,Cash on Delivery,45-54,Basic,P030,Travel,Bags,Anti-Theft Sling Bag,TripEase,1,1936.98,2,1898.24,760.0,1138.24,0,Not Returned,0.0,1898.24,5.0
O00098,L000123,2026-05-19,2026-05,C0491,Pune,West,Website,UPI,45-54,Silver,P033,Office,Furniture,Standing Desk Converter,WorkNest,1,6859.02,21,5418.63,4450.0,968.63,0,Not Returned,0.0,5418.63,4.0
O00098,L000124,2026-05-19,2026-05,C0491,Pune,West,Website,UPI,45-54,Silver,P026,Travel,Bags,Cabin Backpack,TripEase,2,2879.04,18,4721.63,2700.0,2021.63,0,Not Returned,0.0,4721.63,4.0
O00098,L000125,2026-05-19,2026-05,C0491,Pune,West,Website,UPI,45-54,Silver,P035,Travel,Accessories,Luggage Scale,TripEase,1,814.98,22,635.68,210.0,425.68,0,Not Returned,0.0,635.68,4.0
O00098,L000126,2026-05-19,2026-05,C0491,Pune,West,Website,UPI,45-54,Silver,P018,Office,Accessories,Vertical Mouse,KeyCraft,1,1499.0,20,1199.2,760.0,439.2,0,Not Returned,0.0,1199.2,4.0
O00099,L000127,2026-05-12,2026-05,C0518,Mumbai,West,Marketplace,Debit Card,25-34,Silver,P031,Fitness,Equipment,Kettlebell 8KG,IronFlex,1,2599.0,2,2547.02,1600.0,947.02,0,Not Returned,0.0,2547.02,4.7
O00100,L000128,2026-02-25,2026-02,C0462,Pune,West,Website,Net Banking,25-34,Silver,P009,Home,Kitchen,Air Fryer 4L,HomeJoy,1,6118.98,9,5568.27,3950.0,1618.27,0,Not Returned,0.0,5568.27,4.8
O00101,L000129,2026-02-11,2026-02,C0040,Hyderabad,South,Website,Credit Card,18-24,Basic,P009,Home,Kitchen,Air Fryer 4L,HomeJoy,1,5999.0,13,5219.13,3950.0,1269.13,0,Not Returned,0.0,5219.13,5.0
O00101,L000130,2026-02-11,2026-02,C0040,Hyderabad,South,Website,Credit Card,18-24,Basic,P026,Travel,Bags,Cabin Backpack,TripEase,1,2999.0,13,2609.13,1350.0,1259.13,0,Not Returned,0.0,2609.13,5.0
O00102,L000131,2026-05-12,2026-05,C0059,Mumbai,West,Marketplace,Credit Card,25-34,Silver,P010,Home,Kitchen,Smoothie Blender,HomeJoy,1,3088.97,11,2749.18,1710.0,1039.18,0,Not Returned,0.0,2749.18,4.3
O00103,L000132,2026-02-06,2026-02,C0317,Mumbai,West,App,Credit Card,18-24,Basic,P008,Fitness,Apparel,Compression T-Shirt,MoveWear,1,1151.04,0,1151.04,520.0,631.04,0,Not Returned,0.0,1151.04,4.1
O00104,L000133,2026-01-09,2026-01,C0114,Hyderabad,South,Website,Credit Card,18-24,Basic,P001,Fitness,Equipment,Smart Skipping Rope,FitPulse,2,1337.97,11,2381.59,1220.0,1161.59,0,Not Returned,0.0,2381.59,3.9
O00104,L000134,2026-01-09,2026-01,C0114,Hyderabad,South,Website,Credit Card,18-24,Basic,P006,Fitness,Wearables,Heart Rate Band,PulseTrack,1,2548.98,8,2345.06,1420.0,925.06,0,Not Returned,0.0,2345.06,3.9
O00105,L000135,2026-03-21,2026-03,C0433,Jaipur,North,Website,UPI,45-54,Silver,P022,Wellness,Personal Care,Neck Massager,CalmCare,1,3568.98,10,3212.08,2070.0,1142.08,0,Not Returned,0.0,3212.08,4.1
O00106,L000136,2026-02-13,2026-02,C0101,Hyderabad,South,Website,UPI,35-44,Gold,P003,Fitness,Equipment,Adjustable Dumbbell Pair,IronFlex,2,4078.98,0,8157.96,4500.0,3657.96,0,Not Returned,0.0,8157.96,4.3
O00108,L000137,2026-01-30,2026-01,C0435,Delhi NCR,North,Website,Cash on Delivery,18-24,Basic,P008,Fitness,Apparel,Compression T-Shirt,MoveWear,1,1199.0,13,1043.13,520.0,523.13,0,Not Returned,0.0,1043.13,4.4
O00109,L000138,2026-05-23,2026-05,C0098,Mumbai,West,Website,UPI,18-24,Silver,P016,Office,Accessories,Laptop Stand,WorkNest,1,1324.98,10,1192.48,520.0,672.48,0,Not Returned,0.0,1192.48,4.3
O00110,L000139,2026-01-11,2026-01,C0064,Kochi,South,Website,Net Banking,35-44,Gold,P019,Office,Stationery,Planner Notebook,PaperTrail,1,508.98,10,458.08,140.0,318.08,0,Not Returned,0.0,458.08,3.9
O00111,L000140,2026-01-24,2026-01,C0249,Chennai,South,App,Net Banking,25-34,Silver,P017,Office,Accessories,Wireless Keyboard,KeyCraft,1,1899.0,0,1899.0,1040.0,859.0,0,Not Returned,0.0,1899.0,4.4
O00112,L000141,2026-05-31,2026-05,C0331,Kochi,South,Website,Cash on Delivery,35-44,Silver,P011,Home,Storage,Foldable Storage Box,NestEasy,1,719.04,0,719.04,250.0,469.04,0,Not Returned,0.0,719.04,4.4
O00113,L000142,2026-03-03,2026-03,C0069,Hyderabad,South,Marketplace,UPI,55+,Basic,P015,Office,Furniture,Ergonomic Chair,WorkNest,1,8819.02,3,8554.45,6100.0,2454.45,0,Not Returned,0.0,8554.45,3.7
O00114,L000143,2026-03-20,2026-03,C0337,Pune,West,Website,Net Banking,25-34,Basic,P013,Home,Cleaning,Handheld Vacuum,HomeJoy,1,4409.02,25,3306.77,2950.0,356.77,0,Not Returned,0.0,3306.77,5.0
O00115,L000144,2026-02-15,2026-02,C0008,Mumbai,West,Website,UPI,45-54,Basic,P034,Wellness,Personal Care,Posture Corrector,CalmCare,2,1324.98,12,2331.96,1080.0,1251.96,0,Not Returned,0.0,2331.96,4.3
O00116,L000145,2026-03-07,2026-03,C0433,Jaipur,North,App,Cash on Delivery,45-54,Silver,P001,Fitness,Equipment,Smart Skipping Rope,FitPulse,2,1247.04,1,2469.14,1220.0,1249.14,0,Not Returned,0.0,2469.14,4.0
O00116,L000146,2026-03-07,2026-03,C0433,Jaipur,North,App,Cash on Delivery,45-54,Silver,P011,Home,Storage,Foldable Storage Box,NestEasy,1,749.0,0,749.0,250.0,499.0,0,Not Returned,0.0,749.0,4.0
O00117,L000147,2026-05-19,2026-05,C0026,Chennai,South,App,UPI,25-34,Basic,P015,Office,Furniture,Ergonomic Chair,WorkNest,1,9268.97,20,7415.18,6100.0,1315.18,0,Not Returned,0.0,7415.18,4.6
O00118,L000148,2026-01-13,2026-01,C0101,Hyderabad,South,Website,Debit Card,35-44,Gold,P017,Office,Accessories,Wireless Keyboard,KeyCraft,1,1955.97,12,1721.25,1040.0,681.25,0,Not Returned,0.0,1721.25,4.7
O00118,L000149,2026-01-13,2026-01,C0101,Hyderabad,South,Website,Debit Card,35-44,Gold,P019,Office,Stationery,Planner Notebook,PaperTrail,2,513.97,11,914.87,280.0,634.87,0,Not Returned,0.0,914.87,4.7
O00119,L000150,2026-03-30,2026-03,C0445,Chennai,South,Website,UPI,25-34,Basic,P031,Fitness,Equipment,Kettlebell 8KG,IronFlex,1,2676.97,20,2141.58,1600.0,541.58,0,Not Returned,0.0,2141.58,4.5
O00120,L000151,2026-04-14,2026-04,C0179,Bengaluru,South,Website,Credit Card,35-44,Basic,P035,Travel,Accessories,Luggage Scale,TripEase,1,767.04,10,690.34,210.0,480.34,0,Not Returned,0.0,690.34,4.0
O00121,L000152,2026-04-27,2026-04,C0393,Ahmedabad,West,Website,UPI,25-34,Basic,P015,Office,Furniture,Ergonomic Chair,WorkNest,1,8999.0,8,8279.08,6100.0,2179.08,0,Not Returned,0.0,8279.08,4.7
O00122,L000153,2026-05-27,2026-05,C0215,Kochi,South,Website,Net Banking,25-34,Basic,P006,Fitness,Wearables,Heart Rate Band,PulseTrack,1,2499.0,0,2499.0,1420.0,1079.0,0,Not Returned,0.0,2499.0,5.0
O00123,L000154,2026-02-17,2026-02,C0535,Mumbai,West,Marketplace,UPI,25-34,Basic,P031,Fitness,Equipment,Kettlebell 8KG,IronFlex,1,2599.0,10,2339.1,1600.0,739.1,1,Size mismatch,2339.1,0.0,2.9
O00123,L000155,2026-02-17,2026-02,C0535,Mumbai,West,Marketplace,UPI,25-34,Basic,P007,Fitness,Apparel,Activewear Set,MoveWear,2,2242.98,12,3947.64,2040.0,1907.64,0,Not Returned,0.0,3947.64,2.9
O00123,L000156,2026-02-17,2026-02,C0535,Mumbai,West,Marketplace,UPI,25-34,Basic,P009,Home,Kitchen,Air Fryer 4L,HomeJoy,1,5879.02,8,5408.7,3950.0,1458.7,0,Not Returned,0.0,5408.7,2.9
O00124,L000157,2026-04-29,2026-04,C0008,Mumbai,West,App,UPI,45-54,Basic,P014,Home,Decor,Aroma Diffuser,LumaHome,1,1499.0,10,1349.1,620.0,729.1,0,Not Returned,0.0,1349.1,4.3
O00125,L000158,2026-05-19,2026-05,C0470,Ahmedabad,West,Website,UPI,35-44,Silver,P013,Home,Cleaning,Handheld Vacuum,HomeJoy,2,4499.0,2,8818.04,5900.0,2918.04,0,Not Returned,0.0,8818.04,4.5
O00126,L000159,2026-01-25,2026-01,C0262,Mumbai,West,App,UPI,25-34,Silver,P015,Office,Furniture,Ergonomic Chair,WorkNest,1,8819.02,0,8819.02,6100.0,2719.02,0,Not Returned,0.0,8819.02,4.6
O00127,L000160,2026-03-16,2026-03,C0092,Hyderabad,South,Website,Net Banking,45-54,Silver,P018,Office,Accessories,Vertical Mouse,KeyCraft,2,1499.0,0,2998.0,1520.0,1478.0,0,Not Returned,0.0,2998.0,4.8
O00128,L000161,2026-03-06,2026-03,C0060,Delhi NCR,North,Website,UPI,55+,Basic,P032,Home,Bedding,Cooling Pillow,NestEasy,1,1959.02,25,1469.26,900.0,569.26,0,Not Returned,0.0,1469.26,4.4
O00128,L000162,2026-03-06,2026-03,C0060,Delhi NCR,North,Website,UPI,55+,Basic,P010,Home,Kitchen,Smoothie Blender,HomeJoy,1,3088.97,27,2254.95,1710.0,544.95,0,Not Returned,0.0,2254.95,4.4
O00128,L000163,2026-03-06,2026-03,C0060,Delhi NCR,North,Website,UPI,55+,Basic,P002,Fitness,Equipment,Resistance Band Set,FitPulse,1,863.04,25,647.28,320.0,327.28,0,Not Returned,0.0,647.28,4.4
O00128,L000164,2026-03-06,2026-03,C0060,Delhi NCR,North,Website,UPI,55+,Basic,P005,Fitness,Accessories,Foam Roller,ZenMove,1,999.0,26,739.26,410.0,329.26,0,Not Returned,0.0,739.26,4.4
O00129,L000165,2026-03-05,2026-03,C0056,Delhi NCR,North,App,Debit Card,45-54,Silver,P033,Office,Furniture,Standing Desk Converter,WorkNest,1,7208.97,0,7208.97,4450.0,2758.97,0,Not Returned,0.0,7208.97,4.8
O00130,L000166,2026-02-19,2026-02,C0242,Chennai,South,Website,Credit Card,45-54,Basic,P010,Home,Kitchen,Smoothie Blender,HomeJoy,1,2999.0,8,2759.08,1710.0,1049.08,0,Not Returned,0.0,2759.08,4.0
O00131,L000167,2026-05-22,2026-05,C0293,Chennai,South,Marketplace,Debit Card,35-44,Gold,P007,Fitness,Apparel,Activewear Set,MoveWear,1,2264.97,9,2061.12,1020.0,1041.12,0,Not Returned,0.0,2061.12,4.6
O00132,L000168,2026-02-16,2026-02,C0500,Bengaluru,South,Website,UPI,35-44,Silver,P014,Home,Decor,Aroma Diffuser,LumaHome,1,1499.0,12,1319.12,620.0,699.12,0,Not Returned,0.0,1319.12,5.0
O00133,L000169,2026-03-13,2026-03,C0438,Mumbai,West,Website,Cash on Delivery,35-44,Basic,P008,Fitness,Apparel,Compression T-Shirt,MoveWear,1,1234.97,0,1234.97,520.0,714.97,0,Not Returned,0.0,1234.97,4.0
O00133,L000170,2026-03-13,2026-03,C0438,Mumbai,West,Website,Cash on Delivery,35-44,Basic,P002,Fitness,Equipment,Resistance Band Set,FitPulse,1,916.98,2,898.64,320.0,578.64,0,Not Returned,0.0,898.64,4.0
O00134,L000171,2026-01-16,2026-01,C0249,Chennai,South,App,Credit Card,25-34,Silver,P012,Home,Lighting,Smart Desk Lamp,LumaHome,2,2155.02,0,4310.04,2360.0,1950.04,0,Not Returned,0.0,4310.04,5.0
O00134,L000172,2026-01-16,2026-01,C0249,Chennai,South,App,Credit Card,25-34,Silver,P015,Office,Furniture,Ergonomic Chair,WorkNest,1,9178.98,0,9178.98,6100.0,3078.98,0,Not Returned,0.0,9178.98,5.0
O00135,L000173,2026-04-27,2026-04,C0210,Jaipur,North,App,Credit Card,25-34,Basic,P035,Travel,Accessories,Luggage Scale,TripEase,1,822.97,0,822.97,210.0,612.97,0,Not Returned,0.0,822.97,3.9
O00136,L000174,2026-04-13,2026-04,C0303,Jaipur,North,App,UPI,18-24,Basic,P031,Fitness,Equipment,Kettlebell 8KG,IronFlex,1,2495.04,8,2295.44,1600.0,695.44,0,Not Returned,0.0,2295.44,4.4
O00137,L000175,2026-03-17,2026-03,C0468,Hyderabad,South,Website,Credit Card,25-34,Silver,P006,Fitness,Wearables,Heart Rate Band,PulseTrack,1,2449.02,3,2375.55,1420.0,955.55,0,Not Returned,0.0,2375.55,5.0
O00137,L000176,2026-03-17,2026-03,C0468,Hyderabad,South,Website,Credit Card,25-34,Silver,P023,Wellness,Hydration,Copper Bottle,PureSip,1,999.0,5,949.05,360.0,589.05,0,Not Returned,0.0,949.05,5.0
O00138,L000177,2026-02-02,2026-02,C0190,Bengaluru,South,Website,Debit Card,25-34,Basic,P005,Fitness,Accessories,Foam Roller,ZenMove,2,1018.98,2,1997.2,820.0,1177.2,1,Quality issue,1897.34,99.86000000000013,3.4
O00139,L000178,2026-03-19,2026-03,C0101,Hyderabad,South,Website,UPI,35-44,Gold,P029,Travel,Tech,Universal Travel Adapter,ConnectPro,3,1567.02,11,4183.94,2100.0,2083.94,0,Not Returned,0.0,4183.94,4.8
O00139,L000179,2026-03-19,2026-03,C0101,Hyderabad,South,Website,UPI,35-44,Gold,P022,Wellness,Personal Care,Neck Massager,CalmCare,1,3499.0,10,3149.1,2070.0,1079.1,0,Not Returned,0.0,3149.1,4.8
O00139,L000180,2026-03-19,2026-03,C0101,Hyderabad,South,Website,UPI,35-44,Gold,P016,Office,Accessories,Laptop Stand,WorkNest,2,1273.02,11,2265.98,1040.0,1225.98,0,Not Returned,0.0,2265.98,4.8
O00139,L000181,2026-03-19,2026-03,C0101,Hyderabad,South,Website,UPI,35-44,Gold,P031,Fitness,Equipment,Kettlebell 8KG,IronFlex,4,2547.02,10,9169.27,6400.0,2769.27,0,Not Returned,0.0,9169.27,4.8
O00140,L000182,2026-01-23,2026-01,C0064,Kochi,South,App,Debit Card,35-44,Gold,P010,Home,Kitchen,Smoothie Blender,HomeJoy,1,3058.98,16,2569.54,1710.0,859.54,0,Not Returned,0.0,2569.54,4.1
O00141,L000183,2026-01-31,2026-01,C0007,Jaipur,North,App,Debit Card,35-44,Basic,P010,Home,Kitchen,Smoothie Blender,HomeJoy,1,2939.02,0,2939.02,1710.0,1229.02,0,Not Returned,0.0,2939.02,4.4
O00142,L000184,2026-03-17,2026-03,C0549,Mumbai,West,Website,Credit Card,35-44,Basic,P026,Travel,Bags,Cabin Backpack,TripEase,1,3058.98,27,2233.06,1350.0,883.06,0,Not Returned,0.0,2233.06,4.1
O00143,L000185,2026-02-07,2026-02,C0500,Bengaluru,South,Website,Debit Card,35-44,Silver,P020,Office,Tech,USB-C Hub,ConnectPro,2,2449.02,8,4506.2,2660.0,1846.2,0,Not Returned,0.0,4506.2,5.0
O00144,L000186,2026-04-02,2026-04,C0496,Hyderabad,South,Website,Net Banking,18-24,Basic,P003,Fitness,Equipment,Adjustable Dumbbell Pair,IronFlex,2,3839.04,5,7294.18,4500.0,2794.18,0,Not Returned,0.0,7294.18,5.0
O00145,L000187,2026-02-16,2026-02,C0265,Kochi,South,Marketplace,UPI,35-44,Silver,P003,Fitness,Equipment,Adjustable Dumbbell Pair,IronFlex,1,4118.97,14,3542.31,2250.0,1292.31,0,Not Returned,0.0,3542.31,4.0
O00146,L000188,2026-03-22,2026-03,C0333,Hyderabad,South,Website,UPI,35-44,Basic,P001,Fitness,Equipment,Smart Skipping Rope,FitPulse,1,1273.02,27,929.3,610.0,319.3,1,Damaged in transit,929.3,0.0,2.9
O00147,L000189,2026-03-24,2026-03,C0066,Bengaluru,South,App,Net Banking,35-44,Silver,P023,Wellness,Hydration,Copper Bottle,PureSip,2,1028.97,0,2057.94,720.0,1337.94,0,Not Returned,0.0,2057.94,4.5
O00147,L000190,2026-03-24,2026-03,C0066,Bengaluru,South,App,Net Banking,35-44,Silver,P017,Office,Accessories,Wireless Keyboard,KeyCraft,1,1861.02,2,1823.8,1040.0,783.8,0,Not Returned,0.0,1823.8,4.5
O00148,L000191,2026-05-08,2026-05,C0155,Delhi NCR,North,Website,Debit Card,25-34,Basic,P020,Office,Tech,USB-C Hub,ConnectPro,2,2548.98,18,4180.33,2660.0,1520.33,0,Not Returned,0.0,4180.33,4.6
O00149,L000192,2026-04-02,2026-04,C0543,Mumbai,West,Website,Cash on Delivery,18-24,Gold,P020,Office,Tech,USB-C Hub,ConnectPro,2,2399.04,18,3934.43,2660.0,1274.43,0,Not Returned,0.0,3934.43,4.4
O00150,L000193,2026-04-04,2026-04,C0472,Delhi NCR,North,App,UPI,35-44,Gold,P002,Fitness,Equipment,Resistance Band Set,FitPulse,1,899.0,20,719.2,320.0,399.2,0,Not Returned,0.0,719.2,3.8
O00151,L000194,2026-03-14,2026-03,C0530,Delhi NCR,North,App,Debit Card,35-44,Basic,P017,Office,Accessories,Wireless Keyboard,KeyCraft,1,1899.0,10,1709.1,1040.0,669.1,0,Not Returned,0.0,1709.1,3.8
O00151,L000195,2026-03-14,2026-03,C0530,Delhi NCR,North,App,Debit Card,35-44,Basic,P003,Fitness,Equipment,Adjustable Dumbbell Pair,IronFlex,1,3839.04,8,3531.92,2250.0,1281.92,0,Not Returned,0.0,3531.92,3.8
O00151,L000196,2026-03-14,2026-03,C0530,Delhi NCR,North,App,Debit Card,35-44,Basic,P022,Wellness,Personal Care,Neck Massager,CalmCare,1,3499.0,10,3149.1,2070.0,1079.1,0,Not Returned,0.0,3149.1,3.8
O00152,L000197,2026-03-15,2026-03,C0487,Hyderabad,South,App,Debit Card,55+,Silver,P031,Fitness,Equipment,Kettlebell 8KG,IronFlex,1,2495.04,0,2495.04,1600.0,895.04,0,Not Returned,0.0,2495.04,4.0
O00152,L000198,2026-03-15,2026-03,C0487,Hyderabad,South,App,Debit Card,55+,Silver,P014,Home,Decor,Aroma Diffuser,LumaHome,1,1543.97,0,1543.97,620.0,923.97,0,Not Returned,0.0,1543.97,4.0
O00153,L000199,2026-02-16,2026-02,C0177,Bengaluru,South,Website,UPI,35-44,Silver,P033,Office,Furniture,Standing Desk Converter,WorkNest,1,6999.0,14,6019.14,4450.0,1569.14,0,Not Returned,0.0,6019.14,4.4
O00153,L000200,2026-02-16,2026-02,C0177,Bengaluru,South,Website,UPI,35-44,Silver,P024,Wellness,Hydration,Infuser Water Bottle,PureSip,1,814.98,13,709.03,260.0,449.03,0,Not Returned,0.0,709.03,4.4
O00153,L000201,2026-02-16,2026-02,C0177,Bengaluru,South,Website,UPI,35-44,Silver,P010,Home,Kitchen,Smoothie Blender,HomeJoy,1,2879.04,13,2504.76,1710.0,794.76,0,Not Returned,0.0,2504.76,4.4
O00154,L000202,2026-04-08,2026-04,C0483,Hyderabad,South,App,Debit Card,55+,Silver,P020,Office,Tech,USB-C Hub,ConnectPro,2,2449.02,20,3918.43,2660.0,1258.43,0,Not Returned,0.0,3918.43,4.7
O00154,L000203,2026-04-08,2026-04,C0483,Hyderabad,South,App,Debit Card,55+,Silver,P010,Home,Kitchen,Smoothie Blender,HomeJoy,2,3058.98,18,5016.73,3420.0,1596.73,0,Not Returned,0.0,5016.73,4.7
O00155,L000204,2026-02-02,2026-02,C0543,Mumbai,West,Website,Debit Card,18-24,Gold,P028,Travel,Accessories,Travel Neck Pillow,TripEase,2,925.97,7,1722.3,600.0,1122.3,0,Not Returned,0.0,1722.3,4.8
O00155,L000205,2026-02-02,2026-02,C0543,Mumbai,West,Website,Debit Card,18-24,Gold,P017,Office,Accessories,Wireless Keyboard,KeyCraft,1,1899.0,5,1804.05,1040.0,764.05,0,Not Returned,0.0,1804.05,4.8
O00155,L000206,2026-02-02,2026-02,C0543,Mumbai,West,Website,Debit Card,18-24,Gold,P002,Fitness,Equipment,Resistance Band Set,FitPulse,2,899.0,6,1690.12,640.0,1050.12,0,Not Returned,0.0,1690.12,4.8
O00156,L000207,2026-04-10,2026-04,C0542,Kochi,South,Website,Debit Card,45-54,Basic,P028,Travel,Accessories,Travel Neck Pillow,TripEase,2,925.97,5,1759.34,600.0,1159.34,0,Not Returned,0.0,1759.34,4.1
O00157,L000208,2026-04-06,2026-04,C0105,Hyderabad,South,Marketplace,Credit Card,35-44,Silver,P007,Fitness,Apparel,Activewear Set,MoveWear,1,2111.04,0,2111.04,1020.0,1091.04,0,Not Returned,0.0,2111.04,3.8
O00158,L000209,2026-03-06,2026-03,C0180,Delhi NCR,North,Website,Credit Card,35-44,Silver,P001,Fitness,Equipment,Smart Skipping Rope,FitPulse,1,1324.98,25,993.74,610.0,383.74,0,Not Returned,0.0,993.74,4.3
O00159,L000210,2026-05-16,2026-05,C0060,Delhi NCR,North,App,UPI,55+,Basic,P016,Office,Accessories,Laptop Stand,WorkNest,1,1299.0,21,1026.21,520.0,506.21,0,Not Returned,0.0,1026.21,4.7
O00159,L000211,2026-05-16,2026-05,C0060,Delhi NCR,North,App,UPI,55+,Basic,P017,Office,Accessories,Wireless Keyboard,KeyCraft,1,1899.0,22,1481.22,1040.0,441.22,0,Not Returned,0.0,1481.22,4.7
O00160,L000212,2026-01-25,2026-01,C0418,Chennai,South,App,UPI,55+,Silver,P010,Home,Kitchen,Smoothie Blender,HomeJoy,2,2999.0,15,5098.3,3420.0,1678.3,0,Not Returned,0.0,5098.3,5.0
O00160,L000213,2026-01-25,2026-01,C0418,Chennai,South,App,UPI,55+,Silver,P012,Home,Lighting,Smart Desk Lamp,LumaHome,1,2242.98,16,1884.1,1180.0,704.1,0,Not Returned,0.0,1884.1,5.0
O00161,L000214,2026-02-27,2026-02,C0265,Kochi,South,Website,Debit Card,35-44,Silver,P023,Wellness,Hydration,Copper Bottle,PureSip,1,959.04,10,863.14,360.0,503.14,1,Changed mind,776.83,86.30999999999995,2.9
O00161,L000215,2026-02-27,2026-02,C0265,Kochi,South,Website,Debit Card,35-44,Silver,P031,Fitness,Equipment,Kettlebell 8KG,IronFlex,1,2650.98,6,2491.92,1600.0,891.92,0,Not Returned,0.0,2491.92,2.9
O00161,L000216,2026-02-27,2026-02,C0265,Kochi,South,Website,Debit Card,35-44,Silver,P020,Office,Tech,USB-C Hub,ConnectPro,2,2399.04,6,4510.2,2660.0,1850.2,0,Not Returned,0.0,4510.2,2.9
O00162,L000217,2026-03-17,2026-03,C0483,Hyderabad,South,App,Net Banking,55+,Silver,P008,Fitness,Apparel,Compression T-Shirt,MoveWear,2,1234.97,26,1827.76,1040.0,787.76,1,Size mismatch,1827.76,0.0,3.5
O00162,L000218,2026-03-17,2026-03,C0483,Hyderabad,South,App,Net Banking,55+,Silver,P004,Fitness,Accessories,Yoga Mat Pro,ZenMove,1,1646.97,27,1202.29,760.0,442.29,0,Not Returned,0.0,1202.29,3.5
O00163,L000219,2026-02-15,2026-02,C0492,Jaipur,North,Website,Net Banking,25-34,Basic,P015,Office,Furniture,Ergonomic Chair,WorkNest,1,8999.0,2,8819.02,6100.0,2719.02,0,Not Returned,0.0,8819.02,3.9
O00164,L000220,2026-01-28,2026-01,C0490,Mumbai,West,Website,UPI,25-34,Gold,P002,Fitness,Equipment,Resistance Band Set,FitPulse,1,863.04,0,863.04,320.0,543.04,0,Not Returned,0.0,863.04,4.6
O00165,L000221,2026-02-22,2026-02,C0435,Delhi NCR,North,App,UPI,18-24,Basic,P029,Travel,Tech,Universal Travel Adapter,ConnectPro,2,1630.98,0,3261.96,1400.0,1861.96,0,Not Returned,0.0,3261.96,3.6
O00166,L000222,2026-03-08,2026-03,C0007,Jaipur,North,Website,Credit Card,35-44,Basic,P016,Office,Accessories,Laptop Stand,WorkNest,2,1247.04,23,1920.44,1040.0,880.44,1,Not compatible,1824.42,96.01999999999998,2.9
O00167,L000223,2026-04-21,2026-04,C0483,Hyderabad,South,Website,Credit Card,55+,Silver,P015,Office,Furniture,Ergonomic Chair,WorkNest,1,9178.98,2,8995.4,6100.0,2895.4,0,Not Returned,0.0,8995.4,5.0
O00167,L000224,2026-04-21,2026-04,C0483,Hyderabad,South,Website,Credit Card,55+,Silver,P028,Travel,Accessories,Travel Neck Pillow,TripEase,1,863.04,0,863.04,300.0,563.04,0,Not Returned,0.0,863.04,5.0
O00168,L000225,2026-02-25,2026-02,C0013,Delhi NCR,North,Marketplace,Cash on Delivery,25-34,Silver,P027,Travel,Accessories,Packing Cube Set,TripEase,2,1222.98,7,2274.74,820.0,1454.74,0,Not Returned,0.0,2274.74,3.5
O00169,L000226,2026-02-20,2026-02,C0546,Hyderabad,South,Website,Cash on Delivery,35-44,Basic,P020,Office,Tech,USB-C Hub,ConnectPro,1,2499.0,7,2324.07,1330.0,994.07,0,Not Returned,0.0,2324.07,4.8
O00170,L000227,2026-03-05,2026-03,C0011,Hyderabad,South,App,UPI,35-44,Basic,P035,Travel,Accessories,Luggage Scale,TripEase,1,799.0,27,583.27,210.0,373.27,0,Not Returned,0.0,583.27,4.3
O00170,L000228,2026-03-05,2026-03,C0011,Hyderabad,South,App,UPI,35-44,Basic,P002,Fitness,Equipment,Resistance Band Set,FitPulse,1,899.0,23,692.23,320.0,372.23,0,Not Returned,0.0,692.23,4.3
O00171,L000229,2026-05-02,2026-05,C0235,Pune,West,App,Credit Card,35-44,Silver,P005,Fitness,Accessories,Foam Roller,ZenMove,2,1028.97,6,1934.46,820.0,1114.46,0,Not Returned,0.0,1934.46,4.5
