line_id,order_id,product_id,quantity,unit_price,discount_pct,line_revenue,line_cost,line_margin
L001664,O01121,P015,1,8999.0,10,8099.1,6100.0,1999.1
L001665,O01122,P016,2,1299.0,5,2468.1,1040.0,1428.1
L001666,O01123,P008,1,1222.98,2,1198.52,520.0,678.52
L001667,O01123,P017,1,1899.0,2,1861.02,1040.0,821.02
L001668,O01123,P035,1,814.98,1,806.83,210.0,596.83
L001669,O01124,P028,1,899.0,11,800.11,300.0,500.11
L001670,O01124,P003,1,3999.0,12,3519.12,2250.0,1269.12
L001671,O01125,P034,1,1247.04,5,1184.69,540.0,644.69
L001672,O01126,P006,2,2399.04,10,4318.27,2840.0,1478.27
L001673,O01126,P014,1,1499.0,8,1379.08,620.0,759.08
L001674,O01127,P012,2,2155.02,9,3922.14,2360.0,1562.14
L001675,O01128,P033,1,7208.97,2,7064.79,4450.0,2614.79
L001676,O01128,P006,2,2399.04,0,4798.08,2840.0,1958.08
L001677,O01128,P001,1,1247.04,1,1234.57,610.0,624.57
L001678,O01129,P024,1,783.02,1,775.19,260.0,515.19
L001679,O01129,P031,1,2547.02,0,2547.02,1600.0,947.02
L001680,O01129,P011,1,749.0,1,741.51,250.0,491.51
L001681,O01130,P015,1,8999.0,8,8279.08,6100.0,2179.08
L001682,O01131,P013,1,4499.0,1,4454.01,2950.0,1504.01
L001683,O01132,P004,1,1599.0,10,1439.1,760.0,679.1
L001684,O01132,P011,1,719.04,10,647.14,250.0,397.14
L001685,O01133,P001,1,1247.04,27,910.34,610.0,300.34
L001686,O01134,P028,1,863.04,16,724.95,300.0,424.95
L001687,O01136,P034,1,1247.04,0,1247.04,540.0,707.04
L001688,O01137,P012,1,2264.97,25,1698.73,1180.0,518.73
L001689,O01137,P028,1,899.0,25,674.25,300.0,374.25
L001690,O01138,P016,1,1273.02,9,1158.45,520.0,638.45
L001691,O01139,P015,1,9268.97,0,9268.97,6100.0,3168.97
L001692,O01140,P001,1,1337.97,10,1204.17,610.0,594.17
L001693,O01141,P031,1,2599.0,7,2417.07,1600.0,817.07
L001694,O01142,P022,2,3568.98,6,6709.68,4140.0,2569.68
L001695,O01143,P033,1,6999.0,10,6299.1,4450.0,1849.1
L001696,O01144,P001,1,1299.0,8,1195.08,610.0,585.08
L001697,O01145,P031,1,2599.0,5,2469.05,1600.0,869.05
L001698,O01146,P025,2,1763.02,5,3349.74,1700.0,1649.74
L001699,O01147,P029,3,1646.97,16,4150.36,2100.0,2050.36
L001700,O01148,P035,1,822.97,14,707.75,210.0,497.75
L001701,O01148,P001,1,1273.02,12,1120.26,610.0,510.26
L001702,O01149,P017,1,1899.0,2,1861.02,1040.0,821.02
L001703,O01149,P029,2,1535.04,0,3070.08,1400.0,1670.08
L001704,O01150,P002,4,863.04,8,3175.99,1280.0,1895.99
L001705,O01151,P007,1,2155.02,14,1853.32,1020.0,833.32
L001706,O01151,P033,1,6999.0,13,6089.13,4450.0,1639.13
L001707,O01151,P015,1,8999.0,12,7919.12,6100.0,1819.12
L001708,O01152,P010,1,2999.0,10,2699.1,1710.0,989.1
L001709,O01153,P001,1,1299.0,1,1286.01,610.0,676.01
L001710,O01154,P014,1,1499.0,18,1229.18,620.0,609.18
L001711,O01155,P005,1,1018.98,9,927.27,410.0,517.27
L001712,O01156,P007,1,2242.98,25,1682.24,1020.0,662.24
L001713,O01157,P017,1,1899.0,0,1899.0,1040.0,859.0
L001714,O01158,P001,1,1273.02,0,1273.02,610.0,663.02
L001715,O01158,P005,1,1028.97,0,1028.97,410.0,618.97
L001716,O01158,P016,1,1299.0,0,1299.0,520.0,779.0
L001717,O01159,P011,1,763.98,18,626.46,250.0,376.46
L001718,O01160,P016,1,1247.04,8,1147.28,520.0,627.28
L001719,O01161,P035,1,822.97,1,814.74,210.0,604.74
L001720,O01162,P004,1,1630.98,5,1549.43,760.0,789.43
L001721,O01163,P035,1,783.02,16,657.74,210.0,447.74
L001722,O01164,P030,1,1936.98,0,1936.98,760.0,1176.98
L001723,O01165,P002,1,899.0,9,818.09,320.0,498.09
L001724,O01165,P013,1,4499.0,8,4139.08,2950.0,1189.08
L001725,O01166,P020,2,2499.0,3,4848.06,2660.0,2188.06
L001726,O01167,P014,1,1528.98,0,1528.98,620.0,908.98
L001727,O01167,P007,1,2111.04,0,2111.04,1020.0,1091.04
L001728,O01168,P022,1,3603.97,1,3567.93,2070.0,1497.93
L001729,O01169,P002,2,863.04,1,1708.82,640.0,1068.82
L001730,O01169,P032,3,1959.02,0,5877.06,2700.0,3177.06
L001731,O01169,P019,1,499.0,0,499.0,140.0,359.0
L001732,O01170,P013,1,4633.97,0,4633.97,2950.0,1683.97
L001733,O01171,P013,1,4499.0,0,4499.0,2950.0,1549.0
L001734,O01172,P027,4,1234.97,2,4841.08,1640.0,3201.08
L001735,O01172,P007,1,2199.0,0,2199.0,1020.0,1179.0
L001736,O01172,P031,1,2547.02,0,2547.02,1600.0,947.02
L001737,O01173,P009,1,6178.97,10,5561.07,3950.0,1611.07
L001738,O01173,P003,2,4078.98,10,7342.16,4500.0,2842.16
L001739,O01174,P008,4,1234.97,8,4544.69,2080.0,2464.69
L001740,O01175,P011,1,763.98,1,756.34,250.0,506.34
L001741,O01175,P016,1,1299.0,2,1273.02,520.0,753.02
L001742,O01176,P008,2,1175.02,2,2303.04,1040.0,1263.04
L001743,O01177,P002,1,925.97,25,694.48,320.0,374.48
L001744,O01177,P006,1,2499.0,27,1824.27,1420.0,404.27
L001745,O01178,P009,1,5759.04,0,5759.04,3950.0,1809.04
L001746,O01178,P019,2,513.97,0,1027.94,280.0,747.94
L001747,O01178,P012,1,2111.04,1,2089.93,1180.0,909.93
L001748,O01179,P018,1,1439.04,6,1352.7,760.0,592.7
L001749,O01180,P006,2,2573.97,1,5096.46,2840.0,2256.46
L001750,O01181,P010,1,2999.0,23,2309.23,1710.0,599.23
L001751,O01182,P002,1,925.97,0,925.97,320.0,605.97
L001752,O01182,P008,1,1175.02,0,1175.02,520.0,655.02
L001753,O01183,P003,1,4078.98,5,3875.03,2250.0,1625.03
L001754,O01184,P002,1,899.0,8,827.08,320.0,507.08
L001755,O01185,P018,1,1439.04,11,1280.75,760.0,520.75
L001756,O01186,P004,1,1646.97,25,1235.23,760.0,475.23
L001757,O01187,P004,2,1646.97,10,2964.55,1520.0,1444.55
L001758,O01188,P020,1,2449.02,10,2204.12,1330.0,874.12
L001759,O01189,P023,4,959.04,13,3337.46,1440.0,1897.46
L001760,O01189,P013,1,4499.0,17,3734.17,2950.0,784.17
L001761,O01189,P021,1,685.02,16,575.42,220.0,355.42
L001762,O01190,P001,3,1273.02,22,2978.87,1830.0,1148.87
L001763,O01191,P027,1,1199.0,22,935.22,410.0,525.22
L001764,O01192,P024,1,767.04,12,675.0,260.0,415.0
L001765,O01193,P031,1,2599.0,25,1949.25,1600.0,349.25
L001766,O01194,P007,1,2199.0,1,2177.01,1020.0,1157.01
L001767,O01195,P011,1,763.98,6,718.14,250.0,468.14
L001768,O01196,P004,1,1599.0,5,1519.05,760.0,759.05
L001769,O01197,P020,1,2449.02,16,2057.18,1330.0,727.18
L001770,O01197,P019,1,508.98,15,432.63,140.0,292.63
L001771,O01197,P001,1,1324.98,16,1112.98,610.0,502.98
L001772,O01198,P008,1,1222.98,9,1112.91,520.0,592.91
L001773,O01198,P022,1,3359.04,9,3056.73,2070.0,986.73
L001774,O01198,P004,2,1630.98,6,3066.24,1520.0,1546.24
L001775,O01199,P011,1,771.47,8,709.75,250.0,459.75
L001776,O01201,P032,2,2058.97,12,3623.79,1800.0,1823.79
L001777,O01202,P001,1,1273.02,10,1145.72,610.0,535.72
L001778,O01203,P003,1,4078.98,8,3752.66,2250.0,1502.66
L001779,O01204,P034,1,1247.04,2,1222.1,540.0,682.1
L001780,O01205,P005,2,1028.97,15,1749.25,820.0,929.25
L001781,O01206,P006,1,2499.0,10,2249.1,1420.0,829.1
L001782,O01206,P004,2,1646.97,10,2964.55,1520.0,1444.55
L001783,O01207,P023,3,979.02,2,2878.32,1080.0,1798.32
L001784,O01207,P015,1,8999.0,0,8999.0,6100.0,2899.0
L001785,O01207,P011,4,749.0,0,2996.0,1000.0,1996.0
L001786,O01208,P006,1,2449.02,10,2204.12,1420.0,784.12
L001787,O01208,P016,3,1273.02,11,3398.96,1560.0,1838.96
L001788,O01209,P022,2,3359.04,23,5172.92,4140.0,1032.92
L001789,O01210,P013,1,4319.04,10,3887.14,2950.0,937.14
L001790,O01210,P019,2,499.0,8,918.16,280.0,638.16
L001791,O01210,P008,1,1199.0,10,1079.1,520.0,559.1
L001792,O01211,P026,1,2879.04,3,2792.67,1350.0,1442.67
L001793,O01212,P028,3,881.02,10,2378.75,900.0,1478.75
L001794,O01213,P019,4,513.97,10,1850.29,560.0,1290.29
L001795,O01214,P008,3,1234.97,0,3704.91,1560.0,2144.91
L001796,O01214,P001,2,1324.98,1,2623.46,1220.0,1403.46
L001797,O01214,P004,1,1630.98,0,1630.98,760.0,870.98
L001798,O01214,P007,1,2199.0,1,2177.01,1020.0,1157.01
L001799,O01215,P009,1,6118.98,14,5262.32,3950.0,1312.32
L001800,O01216,P022,1,3499.0,0,3499.0,2070.0,1429.0
L001801,O01216,P007,1,2242.98,0,2242.98,1020.0,1222.98
L001802,O01217,P018,1,1499.0,12,1319.12,760.0,559.12
L001803,O01218,P035,1,799.0,8,735.08,210.0,525.08
L001804,O01219,P026,2,2999.0,0,5998.0,2700.0,3298.0
L001805,O01220,P031,2,2650.98,2,5195.92,3200.0,1995.92
L001806,O01221,P001,1,1273.02,10,1145.72,610.0,535.72
L001807,O01222,P007,1,2242.98,25,1682.24,1020.0,662.24
L001808,O01223,P022,2,3359.04,10,6046.27,4140.0,1906.27
L001809,O01224,P033,1,6859.02,18,5624.4,4450.0,1174.4
L001810,O01225,P019,1,499.0,15,424.15,140.0,284.15
L001811,O01225,P027,1,1234.97,15,1049.72,410.0,639.72
L001812,O01225,P007,2,2111.04,13,3673.21,2040.0,1633.21
L001813,O01226,P033,1,6999.0,8,6439.08,4450.0,1989.08
L001814,O01227,P015,1,8819.02,8,8113.5,6100.0,2013.5
L001815,O01227,P021,3,685.02,8,1890.66,660.0,1230.66
L001816,O01227,P022,2,3603.97,8,6631.3,4140.0,2491.3
L001817,O01227,P003,1,3839.04,9,3493.53,2250.0,1243.53
L001818,O01228,P001,1,1324.98,18,1086.48,610.0,476.48
L001819,O01228,P034,1,1273.02,20,1018.42,540.0,478.42
L001820,O01229,P017,2,1955.97,23,3012.19,2080.0,932.19
L001821,O01229,P010,1,2939.02,25,2204.26,1710.0,494.26
L001822,O01230,P013,1,4409.02,12,3879.94,2950.0,929.94
L001823,O01231,P026,2,2999.0,0,5998.0,2700.0,3298.0
L001824,O01232,P019,1,513.97,13,447.15,140.0,307.15
L001825,O01233,P005,1,959.04,19,776.82,410.0,366.82
L001826,O01234,P012,2,2155.02,7,4008.34,2360.0,1648.34
L001827,O01235,P010,1,3088.97,20,2471.18,1710.0,761.18
L001828,O01235,P006,1,2573.97,20,2059.18,1420.0,639.18
L001829,O01236,P032,1,1959.02,1,1939.43,900.0,1039.43
L001830,O01237,P014,1,1528.98,17,1269.05,620.0,649.05
L001831,O01238,P005,1,979.02,12,861.54,410.0,451.54
L001832,O01238,P019,2,513.97,8,945.7,280.0,665.7
L001833,O01238,P018,1,1543.97,11,1374.13,760.0,614.13
L001834,O01239,P016,1,1273.02,1,1260.29,520.0,740.29
L001835,O01239,P019,2,489.02,1,968.26,280.0,688.26
L001836,O01240,P032,1,1959.02,9,1782.71,900.0,882.71
L001837,O01241,P011,1,749.0,3,726.53,250.0,476.53
L001838,O01241,P021,3,685.02,5,1952.31,660.0,1292.31
L001839,O01241,P001,3,1337.97,5,3813.21,1830.0,1983.21
L001840,O01242,P026,1,2939.02,0,2939.02,1350.0,1589.02
L001841,O01242,P002,1,881.02,0,881.02,320.0,561.02
L001842,O01242,P027,1,1175.02,0,1175.02,410.0,765.02
L001843,O01243,P003,1,4078.98,6,3834.24,2250.0,1584.24
L001844,O01244,P001,1,1324.98,25,993.74,610.0,383.74
L001845,O01244,P013,1,4588.98,26,3395.85,2950.0,445.85
L001846,O01245,P011,1,771.47,21,609.46,250.0,359.46
L001847,O01246,P028,1,916.98,18,751.92,300.0,451.92
L001848,O01247,P028,1,925.97,2,907.45,300.0,607.45
L001849,O01248,P035,2,814.98,27,1189.87,420.0,769.87
L001850,O01249,P009,1,5999.0,5,5699.05,3950.0,1749.05
L001851,O01250,P021,1,719.97,8,662.37,220.0,442.37
L001852,O01250,P024,1,799.0,8,735.08,260.0,475.08
L001853,O01250,P031,1,2495.04,8,2295.44,1600.0,695.44
L001854,O01250,P023,3,959.04,9,2618.18,1080.0,1538.18
L001855,O01251,P029,1,1630.98,0,1630.98,700.0,930.98
L001856,O01251,P027,2,1199.0,2,2350.04,820.0,1530.04
L001857,O01252,P026,3,2879.04,2,8464.38,4050.0,4414.38
L001858,O01253,P031,1,2650.98,5,2518.43,1600.0,918.43
L001859,O01253,P026,1,2999.0,5,2849.05,1350.0,1499.05
L001860,O01253,P029,4,1599.0,6,6012.24,2800.0,3212.24
L001861,O01254,P006,2,2499.0,5,4748.1,2840.0,1908.1
L001862,O01254,P001,1,1247.04,3,1209.63,610.0,599.63
L001863,O01254,P003,1,3839.04,3,3723.87,2250.0,1473.87
L001864,O01254,P027,1,1175.02,6,1104.52,410.0,694.52
L001865,O01255,P006,2,2449.02,12,4310.28,2840.0,1470.28
L001866,O01256,P022,2,3499.0,8,6438.16,4140.0,2298.16
L001867,O01257,P002,1,899.0,3,872.03,320.0,552.03
L001868,O01258,P015,1,9178.98,0,9178.98,6100.0,3078.98
L001869,O01258,P033,2,7208.97,2,14129.58,8900.0,5229.58
L001870,O01260,P003,1,3919.02,25,2939.26,2250.0,689.26
L001871,O01261,P022,1,3499.0,11,3114.11,2070.0,1044.11
L001872,O01262,P018,3,1499.0,0,4497.0,2280.0,2217.0
L001873,O01262,P005,1,1018.98,1,1008.79,410.0,598.79
L001874,O01262,P011,1,734.02,0,734.02,250.0,484.02
L001875,O01263,P007,1,2264.97,25,1698.73,1020.0,678.73
L001876,O01264,P003,1,3839.04,18,3148.01,2250.0,898.01
L001877,O01265,P027,2,1222.98,8,2250.28,820.0,1430.28
L001878,O01266,P014,1,1543.97,1,1528.53,620.0,908.53
L001879,O01267,P015,1,9178.98,8,8444.66,6100.0,2344.66
L001880,O01268,P030,1,1861.02,22,1451.6,760.0,691.6
L001881,O01269,P007,1,2242.98,23,1727.09,1020.0,707.09
L001882,O01270,P016,2,1247.04,7,2319.49,1040.0,1279.49
L001883,O01272,P026,1,2999.0,8,2759.08,1350.0,1409.08
L001884,O01272,P033,1,6859.02,11,6104.53,4450.0,1654.53
L001885,O01273,P002,2,863.04,0,1726.08,640.0,1086.08
L001886,O01274,P003,3,4078.98,8,11257.98,6750.0,4507.98
L001887,O01274,P008,1,1199.0,8,1103.08,520.0,583.08
L001888,O01275,P022,1,3568.98,5,3390.53,2070.0,1320.53
L001889,O01275,P001,1,1299.0,7,1208.07,610.0,598.07
L001890,O01277,P007,1,2111.04,10,1899.94,1020.0,879.94
L001891,O01277,P017,1,1955.97,12,1721.25,1040.0,681.25
L001892,O01278,P032,1,1919.04,12,1688.76,900.0,788.76
L001893,O01278,P011,1,763.98,12,672.3,250.0,422.3
L001894,O01279,P035,1,799.0,18,655.18,210.0,445.18
L001895,O01279,P006,2,2449.02,18,4016.39,2840.0,1176.39
L001896,O01279,P013,1,4633.97,20,3707.18,2950.0,757.18
L001897,O01280,P028,1,899.0,0,899.0,300.0,599.0
L001898,O01280,P029,1,1535.04,0,1535.04,700.0,835.04
L001899,O01280,P018,1,1499.0,0,1499.0,760.0,739.0
L001900,O01280,P010,1,2879.04,0,2879.04,1710.0,1169.04
L001901,O01281,P003,1,3999.0,10,3599.1,2250.0,1349.1
L001902,O01282,P003,1,4118.97,0,4118.97,2250.0,1868.97
L001903,O01283,P005,1,979.02,1,969.23,410.0,559.23
L001904,O01283,P023,1,1018.98,0,1018.98,360.0,658.98
L001905,O01284,P015,1,8999.0,2,8819.02,6100.0,2719.02
L001906,O01284,P009,1,6118.98,2,5996.6,3950.0,2046.6
L001907,O01284,P021,1,712.98,0,712.98,220.0,492.98
L001908,O01284,P034,1,1337.97,1,1324.59,540.0,784.59
L001909,O01285,P034,1,1299.0,0,1299.0,540.0,759.0
L001910,O01285,P021,1,712.98,1,705.85,220.0,485.85
L001911,O01285,P001,2,1299.0,0,2598.0,1220.0,1378.0
L001912,O01286,P001,1,1324.98,1,1311.73,610.0,701.73
L001913,O01286,P015,1,8639.04,0,8639.04,6100.0,2539.04
L001914,O01286,P031,2,2599.0,2,5094.04,3200.0,1894.04
L001915,O01287,P030,2,1899.0,0,3798.0,1520.0,2278.0
L001916,O01287,P002,1,863.04,0,863.04,320.0,543.04
L001917,O01288,P012,1,2264.97,10,2038.47,1180.0,858.47
L001918,O01289,P033,1,6719.04,8,6181.52,4450.0,1731.52
L001919,O01290,P032,2,2038.98,0,4077.96,1800.0,2277.96
L001920,O01291,P003,1,3999.0,0,3999.0,2250.0,1749.0
L001921,O01291,P002,1,899.0,2,881.02,320.0,561.02
L001922,O01291,P001,1,1324.98,0,1324.98,610.0,714.98
L001923,O01292,P014,3,1499.0,10,4047.3,1860.0,2187.3
L001924,O01293,P002,1,899.0,6,845.06,320.0,525.06
L001925,O01294,P013,1,4499.0,2,4409.02,2950.0,1459.02
L001926,O01295,P002,1,916.98,23,706.07,320.0,386.07
L001927,O01296,P025,1,1834.98,22,1431.28,850.0,581.28
L001928,O01296,P005,4,999.0,22,3116.88,1640.0,1476.88
L001929,O01297,P028,1,881.02,18,722.44,300.0,422.44
L001930,O01297,P003,1,3999.0,22,3119.22,2250.0,869.22
L001931,O01297,P008,1,1199.0,20,959.2,520.0,439.2
L001932,O01298,P013,2,4319.04,18,7083.23,5900.0,1183.23
L001933,O01299,P018,1,1499.0,18,1229.18,760.0,469.18
L001934,O01299,P011,1,749.0,19,606.69,250.0,356.69
L001935,O01300,P026,2,3058.98,10,5506.16,2700.0,2806.16
L001936,O01301,P021,2,671.04,0,1342.08,440.0,902.08
L001937,O01302,P032,2,1959.02,12,3447.88,1800.0,1647.88
L001938,O01302,P021,1,699.0,13,608.13,220.0,388.13
L001939,O01303,P016,1,1324.98,1,1311.73,520.0,791.73
L001940,O01304,P004,1,1599.0,18,1311.18,760.0,551.18
L001941,O01304,P029,1,1599.0,18,1311.18,700.0,611.18
L001942,O01305,P004,2,1646.97,5,3129.24,1520.0,1609.24
L001943,O01305,P022,1,3603.97,7,3351.69,2070.0,1281.69
L001944,O01306,P030,1,1823.04,8,1677.2,760.0,917.2
L001945,O01306,P026,1,3088.97,8,2841.85,1350.0,1491.85
L001946,O01307,P006,1,2399.04,26,1775.29,1420.0,355.29
L001947,O01307,P001,1,1247.04,26,922.81,610.0,312.81
L001948,O01308,P031,1,2650.98,20,2120.78,1600.0,520.78
L001949,O01309,P031,1,2676.97,6,2516.35,1600.0,916.35
L001950,O01310,P029,1,1599.0,11,1423.11,700.0,723.11
L001951,O01311,P024,1,822.97,20,658.38,260.0,398.38
L001952,O01312,P007,1,2264.97,12,1993.17,1020.0,973.17
L001953,O01315,P034,1,1337.97,0,1337.97,540.0,797.97
L001954,O01315,P006,1,2499.0,0,2499.0,1420.0,1079.0
L001955,O01316,P020,2,2399.04,10,4318.27,2660.0,1658.27
L001956,O01317,P032,2,1959.02,27,2860.17,1800.0,1060.17
L001957,O01317,P005,1,979.02,25,734.26,410.0,324.26
L001958,O01318,P002,2,881.02,6,1656.32,640.0,1016.32
L001959,O01319,P007,1,2199.0,27,1605.27,1020.0,585.27
L001960,O01320,P017,1,1955.97,7,1819.05,1040.0,779.05
L001961,O01321,P018,1,1543.97,0,1543.97,760.0,783.97
L001962,O01321,P035,2,822.97,1,1629.48,420.0,1209.48
L001963,O01322,P015,1,8999.0,9,8189.09,6100.0,2089.09
L001964,O01323,P006,1,2399.04,5,2279.09,1420.0,859.09
L001965,O01324,P014,1,1543.97,16,1296.93,620.0,676.93
L001966,O01325,P007,3,2111.04,10,5699.81,3060.0,2639.81
L001967,O01325,P006,2,2499.0,6,4698.12,2840.0,1858.12
L001968,O01326,P030,2,1861.02,0,3722.04,1520.0,2202.04
L001969,O01327,P012,2,2242.98,12,3947.64,2360.0,1587.64
L001970,O01328,P009,1,6178.97,0,6178.97,3950.0,2228.97
L001971,O01328,P035,1,822.97,0,822.97,210.0,612.97
L001972,O01328,P017,1,1899.0,0,1899.0,1040.0,859.0
L001973,O01329,P031,1,2495.04,2,2445.14,1600.0,845.14
L001974,O01330,P024,1,814.98,0,814.98,260.0,554.98
L001975,O01331,P024,3,822.97,26,1826.99,780.0,1046.99
L001976,O01331,P005,1,999.0,27,729.27,410.0,319.27
L001977,O01331,P006,1,2548.98,25,1911.74,1420.0,491.74
L001978,O01332,P013,1,4588.98,0,4588.98,2950.0,1638.98
L001979,O01333,P013,1,4588.98,10,4130.08,2950.0,1180.08
L001980,O01334,P031,1,2547.02,15,2164.97,1600.0,564.97
L001981,O01334,P018,1,1439.04,13,1251.96,760.0,491.96
L001982,O01334,P013,1,4319.04,13,3757.56,2950.0,807.56
L001983,O01335,P021,1,699.0,6,657.06,220.0,437.06
L001984,O01336,P029,1,1599.0,18,1311.18,700.0,611.18
L001985,O01337,P014,1,1439.04,2,1410.26,620.0,790.26
L001986,O01338,P002,1,899.0,1,890.01,320.0,570.01
L001987,O01339,P031,1,2676.97,9,2436.04,1600.0,836.04
L001988,O01340,P008,1,1175.02,8,1081.02,520.0,561.02
L001989,O01341,P025,1,1852.97,8,1704.73,850.0,854.73
L001990,O01343,P018,2,1543.97,7,2871.78,1520.0,1351.78
L001991,O01344,P014,1,1469.02,12,1292.74,620.0,672.74
L001992,O01345,P011,1,749.0,0,749.0,250.0,499.0
L001993,O01346,P007,3,2111.04,18,5193.16,3060.0,2133.16
L001994,O01346,P012,1,2155.02,18,1767.12,1180.0,587.12
L001995,O01347,P012,1,2155.02,25,1616.26,1180.0,436.26
L001996,O01347,P007,1,2199.0,25,1649.25,1020.0,629.25
L001997,O01349,P022,1,3603.97,2,3531.89,2070.0,1461.89
L001998,O01349,P026,1,2939.02,0,2939.02,1350.0,1589.02
L001999,O01350,P009,1,5879.02,0,5879.02,3950.0,1929.02
L002000,O01351,P002,3,899.0,18,2211.54,960.0,1251.54
L002001,O01352,P009,1,5879.02,20,4703.22,3950.0,753.22
L002002,O01352,P020,1,2499.0,20,1999.2,1330.0,669.2
L002003,O01352,P001,1,1299.0,20,1039.2,610.0,429.2
L002004,O01354,P006,1,2449.02,23,1885.75,1420.0,465.75
L002005,O01355,P003,1,3999.0,25,2999.25,2250.0,749.25
L002006,O01355,P009,1,6118.98,25,4589.23,3950.0,639.23
L002007,O01356,P012,2,2111.04,12,3715.43,2360.0,1355.43
L002008,O01357,P027,1,1175.02,9,1069.27,410.0,659.27
L002009,O01358,P018,3,1439.04,18,3540.04,2280.0,1260.04
L002010,O01358,P031,1,2676.97,20,2141.58,1600.0,541.58
L002011,O01359,P016,1,1273.02,15,1082.07,520.0,562.07
L002012,O01360,P003,1,3999.0,3,3879.03,2250.0,1629.03
L002013,O01360,P005,1,999.0,5,949.05,410.0,539.05
L002014,O01360,P001,1,1324.98,7,1232.23,610.0,622.23
L002015,O01361,P014,2,1499.0,10,2698.2,1240.0,1458.2
L002016,O01361,P018,1,1439.04,12,1266.36,760.0,506.36
L002017,O01362,P003,3,4078.98,10,11013.25,6750.0,4263.25
L002018,O01362,P020,1,2499.0,10,2249.1,1330.0,919.1
L002019,O01362,P016,2,1299.0,12,2286.24,1040.0,1246.24
L002020,O01363,P018,2,1528.98,15,2599.27,1520.0,1079.27
L002021,O01364,P029,1,1599.0,0,1599.0,700.0,899.0
L002022,O01364,P003,1,3839.04,0,3839.04,2250.0,1589.04
L002023,O01365,P007,1,2155.02,2,2111.92,1020.0,1091.92
L002024,O01366,P002,1,899.0,8,827.08,320.0,507.08
L002025,O01367,P008,1,1222.98,0,1222.98,520.0,702.98
L002026,O01367,P021,1,699.0,0,699.0,220.0,479.0
L002027,O01369,P024,2,799.0,1,1582.02,520.0,1062.02
L002028,O01370,P012,2,2199.0,10,3958.2,2360.0,1598.2
L002029,O01370,P011,1,734.02,10,660.62,250.0,410.62
L002030,O01371,P027,2,1199.0,5,2278.1,820.0,1458.1
L002031,O01372,P013,1,4499.0,6,4229.06,2950.0,1279.06
L002032,O01372,P027,1,1199.0,8,1103.08,410.0,693.08
L002033,O01373,P016,1,1337.97,18,1097.14,520.0,577.14
L002034,O01373,P027,1,1199.0,18,983.18,410.0,573.18
L002035,O01374,P011,3,749.0,13,1954.89,750.0,1204.89
L002036,O01374,P008,1,1151.04,14,989.89,520.0,469.89
L002037,O01376,P006,1,2499.0,0,2499.0,1420.0,1079.0
L002038,O01377,P025,1,1852.97,0,1852.97,850.0,1002.97
L002039,O01378,P002,2,925.97,25,1388.95,640.0,748.95
L002040,O01379,P030,1,1861.02,11,1656.31,760.0,896.31
L002041,O01379,P018,1,1439.04,8,1323.92,760.0,563.92
L002042,O01380,P007,1,2264.97,26,1676.08,1020.0,656.08
L002043,O01380,P002,1,925.97,27,675.96,320.0,355.96
L002044,O01381,P005,1,999.0,0,999.0,410.0,589.0
L002045,O01382,P004,1,1535.04,13,1335.48,760.0,575.48
L002046,O01382,P001,2,1299.0,16,2182.32,1220.0,962.32
L002047,O01383,P022,2,3429.02,6,6446.56,4140.0,2306.56
L002048,O01386,P022,2,3499.0,11,6228.22,4140.0,2088.22
L002049,O01386,P006,1,2499.0,8,2299.08,1420.0,879.08
L002050,O01387,P007,4,2199.0,27,6421.08,4080.0,2341.08
L002051,O01387,P013,1,4319.04,27,3152.9,2950.0,202.9
L002052,O01388,P015,2,8999.0,10,16198.2,12200.0,3998.2
L002053,O01388,P027,1,1175.02,10,1057.52,410.0,647.52
L002054,O01389,P018,1,1543.97,12,1358.69,760.0,598.69
L002055,O01389,P026,1,2879.04,12,2533.56,1350.0,1183.56
L002056,O01390,P017,1,1936.98,5,1840.13,1040.0,800.13
L002057,O01390,P029,2,1646.97,6,3096.3,1400.0,1696.3
L002058,O01390,P018,3,1543.97,3,4492.95,2280.0,2212.95
L002059,O01391,P004,2,1535.04,25,2302.56,1520.0,782.56
L002060,O01391,P001,1,1299.0,26,961.26,610.0,351.26
L002061,O01392,P006,2,2548.98,8,4690.12,2840.0,1850.12
L002062,O01393,P008,1,1234.97,21,975.63,520.0,455.63
L002063,O01394,P015,1,8639.04,12,7602.36,6100.0,1502.36
L002064,O01394,P025,1,1799.0,10,1619.1,850.0,769.1
L002065,O01395,P032,1,1999.0,1,1979.01,900.0,1079.01
L002066,O01395,P004,1,1646.97,0,1646.97,760.0,886.97
L002067,O01396,P025,1,1727.04,12,1519.8,850.0,669.8
L002068,O01396,P018,1,1528.98,11,1360.79,760.0,600.79
L002069,O01397,P030,2,1823.04,22,2843.94,1520.0,1323.94
L002070,O01399,P023,4,999.0,16,3356.64,1440.0,1916.64
L002071,O01401,P019,1,513.97,0,513.97,140.0,373.97
L002072,O01402,P004,1,1599.0,0,1599.0,760.0,839.0
L002073,O01403,P010,1,2939.02,3,2850.85,1710.0,1140.85
L002074,O01404,P019,1,508.98,10,458.08,140.0,318.08
L002075,O01405,P004,1,1599.0,1,1583.01,760.0,823.01
L002076,O01405,P007,2,2242.98,2,4396.24,2040.0,2356.24
L002077,O01406,P031,1,2650.98,6,2491.92,1600.0,891.92
L002078,O01407,P014,1,1528.98,6,1437.24,620.0,817.24
L002079,O01407,P003,1,4078.98,3,3956.61,2250.0,1706.61
