order_id,customer_id,order_date,sales_channel,city,region,payment_method,order_status,delivery_days,shipping_fee,campaign_id,promo_code,customer_rating,has_return
O01037,C0344,2026-05-13,Website,Kochi,South,Credit Card,Delivered,5,0,,,3.5,0
O01038,C0355,2026-03-31,Website,Ahmedabad,West,Net Banking,Delivered,5,0,,,3.9,0
O01039,C0520,2026-01-16,App,Mumbai,West,Debit Card,Delivered,5,99,CAMP008,UC008,4.3,0
O01040,C0280,2026-01-21,App,Chennai,South,Debit Card,Delivered,4,79,,SAVE5,4.5,0
O01041,C0487,2026-05-30,App,Hyderabad,South,Credit Card,Delivered,3,0,CAMP009,UC009,4.8,0
O01042,C0251,2026-03-24,App,Mumbai,West,Debit Card,Cancelled,,0,,SAVE8,,0
O01043,C0087,2026-03-26,Website,Hyderabad,South,Credit Card,Delivered,5,79,,,4.3,0
O01044,C0437,2026-03-25,Website,Bengaluru,South,Credit Card,Delivered,3,49,CAMP005,UC005,5.0,0
O01045,C0345,2026-05-03,App,Pune,West,Debit Card,Delivered,5,0,CAMP006,UC006,4.3,0
O01046,C0040,2026-01-23,App,Hyderabad,South,Debit Card,Delivered,3,0,,SAVE5,5.0,0
O01047,C0468,2026-03-09,Website,Hyderabad,South,Net Banking,Delivered,4,49,,,4.3,0
O01048,C0514,2026-04-29,Website,Mumbai,West,UPI,Delivered,6,0,,,4.5,0
O01049,C0315,2026-03-08,Marketplace,Bengaluru,South,Credit Card,Delivered,5,0,CAMP004,UC004,4.3,0
O01050,C0154,2026-03-15,App,Delhi NCR,North,Net Banking,Delivered,5,0,CAMP004,UC004,4.1,0
O01051,C0354,2026-02-10,App,Hyderabad,South,Debit Card,Delivered,3,0,CAMP003,UC003,4.2,0
O01052,C0249,2026-03-06,Website,Chennai,South,Credit Card,Delivered,6,0,,,3.9,0
O01053,C0452,2026-05-01,Website,Hyderabad,South,Cash on Delivery,Delivered,3,99,CAMP007,UC007,5.0,0
O01054,C0470,2026-03-21,App,Ahmedabad,West,Net Banking,Delivered,3,0,CAMP004,UC004,3.9,0
O01055,C0421,2026-03-06,App,Mumbai,West,Credit Card,Delivered,2,0,CAMP004,UC004,3.6,0
O01056,C0112,2026-02-19,App,Bengaluru,South,Cash on Delivery,Delivered,4,49,,,4.6,0
O01057,C0063,2026-05-02,Website,Delhi NCR,North,Credit Card,Delivered,6,0,,,4.5,0
O01058,C0049,2026-03-18,Marketplace,Bengaluru,South,UPI,Delivered,4,79,,SAVE5,4.3,0
O01059,C0462,2026-01-31,Marketplace,Pune,West,Debit Card,Cancelled,,0,CAMP002,UC002,,0
O01060,C0469,2026-02-21,App,Chennai,South,UPI,Delivered,4,149,,SAVE5,4.0,0
O01061,C0427,2026-04-16,Marketplace,Chennai,South,Credit Card,Delivered,6,79,,SAVE10,3.9,0
O01062,C0096,2026-05-11,Marketplace,Pune,West,UPI,Delivered,5,0,CAMP007,UC007,4.2,0
O01063,C0527,2026-03-14,App,Mumbai,West,UPI,Delivered,3,49,CAMP004,UC004,4.6,0
O01064,C0252,2026-04-17,App,Pune,West,Credit Card,Delivered,5,0,,SAVE5,3.8,0
O01065,C0398,2026-02-19,Marketplace,Kochi,South,UPI,Delivered,5,0,,SAVE10,4.0,0
O01066,C0541,2026-04-06,App,Delhi NCR,North,Credit Card,Delivered,5,79,,SAVE5,4.0,0
O01067,C0314,2026-04-19,Website,Delhi NCR,North,Net Banking,Delivered,7,0,,SAVE10,4.0,0
O01068,C0166,2026-05-24,Website,Kochi,South,Debit Card,Delivered,6,0,,,4.1,0
O01069,C0041,2026-03-22,Website,Delhi NCR,North,Net Banking,Delivered,5,0,CAMP004,UC004,4.1,0
O01070,C0265,2026-02-18,App,Kochi,South,Credit Card,Delivered,6,79,,SAVE8,3.4,1
O01071,C0093,2026-01-21,Website,Chennai,South,Cash on Delivery,Delivered,5,0,,SAVE5,4.4,0
O01072,C0537,2026-03-26,Website,Kochi,South,UPI,Delivered,4,0,,,4.5,0
O01073,C0042,2026-01-18,App,Bengaluru,South,UPI,Delivered,2,0,CAMP001,UC001,4.7,0
O01074,C0066,2026-03-08,Website,Bengaluru,South,Net Banking,Delivered,3,0,CAMP004,UC004,4.8,0
O01075,C0262,2026-01-24,Website,Mumbai,West,Credit Card,Delivered,5,49,,SAVE5,3.6,0
O01076,C0421,2026-04-22,App,Mumbai,West,Debit Card,Delivered,3,0,,SAVE5,4.6,0
O01077,C0262,2026-05-29,Website,Mumbai,West,UPI,Delivered,3,0,,SAVE5,4.5,0
O01078,C0398,2026-01-10,Website,Kochi,South,Debit Card,Delivered,5,0,,SAVE5,4.6,0
O01079,C0314,2026-05-27,App,Delhi NCR,North,UPI,Delivered,6,0,CAMP009,UC009,3.3,1
O01080,C0400,2026-04-16,Marketplace,Mumbai,West,Credit Card,Delivered,4,49,,SAVE5,4.0,0
O01081,C0549,2026-03-20,Website,Mumbai,West,Net Banking,Cancelled,,0,CAMP005,UC005,,0
O01082,C0102,2026-05-30,App,Mumbai,West,Debit Card,Delivered,3,0,CAMP009,UC009,4.6,0
O01083,C0540,2026-03-19,App,Delhi NCR,North,Credit Card,Delivered,7,0,,SAVE8,4.0,0
O01084,C0507,2026-03-21,App,Chennai,South,Cash on Delivery,Delivered,5,0,,SAVE10,3.9,0
O01085,C0158,2026-01-28,App,Kochi,South,UPI,Delivered,4,0,,SAVE5,5.0,0
O01086,C0470,2026-05-14,Website,Ahmedabad,West,Cash on Delivery,Delivered,7,0,CAMP007,UC007,3.7,0
O01087,C0413,2026-01-11,Marketplace,Pune,West,UPI,Delivered,5,49,CAMP001,UC001,4.1,0
O01088,C0479,2026-04-28,Website,Delhi NCR,North,UPI,Delivered,5,0,,SAVE5,4.5,0
O01089,C0100,2026-03-03,Marketplace,Delhi NCR,North,Credit Card,Delivered,8,0,,,3.9,0
O01090,C0150,2026-05-13,App,Bengaluru,South,Credit Card,Delivered,3,0,,SAVE10,4.3,0
O01091,C0265,2026-01-08,App,Kochi,South,UPI,Delivered,3,0,CAMP001,UC001,4.9,0
O01092,C0064,2026-05-30,Website,Kochi,South,UPI,Delivered,3,0,CAMP009,UC009,5.0,0
O01093,C0141,2026-03-07,App,Ahmedabad,West,UPI,Delivered,7,0,CAMP004,UC004,3.1,0
O01094,C0270,2026-05-25,Website,Hyderabad,South,UPI,Delivered,1,49,,,4.5,0
O01095,C0176,2026-01-29,App,Bengaluru,South,UPI,Delivered,4,0,CAMP002,UC002,5.0,0
O01096,C0242,2026-02-23,App,Chennai,South,Net Banking,Delivered,5,0,,SAVE5,3.0,1
O01097,C0392,2026-02-28,Marketplace,Kochi,South,Debit Card,Delivered,5,49,,,5.0,0
O01098,C0166,2026-04-03,Website,Kochi,South,Net Banking,Delivered,3,0,CAMP005,UC005,4.3,0
O01099,C0426,2026-03-12,Website,Ahmedabad,West,Net Banking,Delivered,5,0,CAMP004,UC004,4.5,0
O01100,C0520,2026-05-03,App,Mumbai,West,Credit Card,Delivered,5,0,CAMP007,UC007,3.6,0
O01101,C0500,2026-05-07,Website,Bengaluru,South,Net Banking,Delivered,3,0,,,4.8,0
O01102,C0548,2026-02-25,Marketplace,Ahmedabad,West,UPI,Delivered,7,99,CAMP008,UC008,3.7,0
O01103,C0158,2026-03-29,App,Kochi,South,UPI,Delivered,4,79,CAMP005,UC005,3.8,1
O01104,C0456,2026-03-14,Website,Bengaluru,South,UPI,Delivered,5,0,CAMP004,UC004,4.0,0
O01105,C0157,2026-01-30,App,Chennai,South,UPI,Delivered,3,0,,SAVE8,3.7,0
O01106,C0374,2026-01-28,App,Pune,West,UPI,Delivered,4,0,,SAVE8,4.4,0
O01107,C0314,2026-01-25,App,Delhi NCR,North,UPI,Delivered,7,49,CAMP002,UC002,4.2,0
O01108,C0491,2026-04-25,Website,Pune,West,Credit Card,Delivered,6,0,,SAVE10,4.2,0
O01109,C0530,2026-01-27,App,Delhi NCR,North,UPI,Delivered,9,0,,,2.9,0
O01110,C0060,2026-04-02,Website,Delhi NCR,North,Credit Card,Delivered,7,0,CAMP005,UC005,4.3,0
O01111,C0340,2026-02-24,App,Mumbai,West,UPI,Cancelled,,0,,,,0
O01112,C0490,2026-01-16,App,Mumbai,West,Net Banking,Delivered,4,0,CAMP001,UC001,4.2,0
O01113,C0409,2026-03-21,App,Mumbai,West,Debit Card,Delivered,4,79,,,5.0,0
O01114,C0166,2026-01-25,Website,Kochi,South,Credit Card,Delivered,4,0,,SAVE8,3.8,0
O01115,C0520,2026-01-25,App,Mumbai,West,UPI,Delivered,4,0,CAMP008,UC008,4.9,0
O01116,C0500,2026-03-23,Website,Bengaluru,South,UPI,Delivered,3,99,,SAVE8,4.8,0
O01117,C0176,2026-05-05,App,Bengaluru,South,UPI,Delivered,2,0,,,5.0,0
O01118,C0278,2026-05-15,Website,Mumbai,West,UPI,Delivered,3,0,CAMP009,UC009,4.8,0
O01119,C0062,2026-01-13,App,Delhi NCR,North,Credit Card,Delivered,5,0,CAMP001,UC001,3.4,0
O01120,C0235,2026-03-28,Website,Pune,West,Credit Card,Delivered,7,0,,,4.1,0
O01121,C0500,2026-01-15,Website,Bengaluru,South,Debit Card,Delivered,4,49,CAMP001,UC001,4.4,0
O01122,C0435,2026-04-12,Marketplace,Delhi NCR,North,Credit Card,Delivered,5,0,,SAVE5,3.5,0
O01123,C0500,2026-01-25,Website,Bengaluru,South,UPI,Delivered,1,0,,,3.5,1
O01124,C0500,2026-01-08,Website,Bengaluru,South,UPI,Delivered,3,0,CAMP001,UC001,5.0,0
O01125,C0090,2026-04-08,Marketplace,Chennai,South,Debit Card,Delivered,5,0,,SAVE5,4.1,0
O01126,C0265,2026-03-31,Website,Kochi,South,UPI,Delivered,6,79,,SAVE8,4.4,0
O01127,C0027,2026-03-18,Website,Hyderabad,South,Credit Card,Delivered,6,49,,SAVE8,3.9,0
O01128,C0335,2026-03-12,Website,Ahmedabad,West,Cash on Delivery,Delivered,6,0,,,4.0,0
O01129,C0064,2026-03-16,Marketplace,Kochi,South,Cash on Delivery,Delivered,8,149,,,3.3,0
O01130,C0139,2026-04-23,Website,Bengaluru,South,UPI,Delivered,4,0,,SAVE8,4.6,0
O01131,C0509,2026-02-25,Website,Mumbai,West,Debit Card,Delivered,4,99,,,4.7,0
O01132,C0433,2026-05-13,Website,Jaipur,North,UPI,Delivered,6,0,,SAVE10,4.6,0
O01133,C0195,2026-03-08,Website,Bengaluru,South,Debit Card,Delivered,3,0,CAMP004,UC004,5.0,0
O01134,C0395,2026-01-29,App,Bengaluru,South,Cash on Delivery,Delivered,5,0,CAMP002,UC002,3.7,0
O01135,C0090,2026-02-04,App,Chennai,South,UPI,Cancelled,,0,,SAVE8,,0
O01136,C0096,2026-01-27,Website,Pune,West,Cash on Delivery,Delivered,3,0,,,4.4,0
O01137,C0040,2026-03-16,App,Hyderabad,South,Net Banking,Delivered,6,49,CAMP004,UC004,3.9,0
O01138,C0138,2026-04-24,Marketplace,Mumbai,West,Debit Card,Delivered,7,0,,SAVE8,3.5,0
O01139,C0166,2026-04-15,App,Kochi,South,UPI,Delivered,5,0,,,4.8,0
O01140,C0040,2026-03-20,Marketplace,Hyderabad,South,Cash on Delivery,Delivered,6,0,,SAVE8,4.3,0
O01141,C0456,2026-03-08,App,Bengaluru,South,UPI,Delivered,4,49,,SAVE5,4.7,0
O01142,C0520,2026-02-01,App,Mumbai,West,Credit Card,Delivered,3,49,,SAVE8,4.0,1
O01143,C0031,2026-01-16,Website,Mumbai,West,Credit Card,Delivered,4,79,CAMP008,UC008,5.0,0
O01144,C0002,2026-05-19,App,Hyderabad,South,Credit Card,Delivered,4,0,CAMP009,UC009,3.8,1
O01145,C0435,2026-04-09,Marketplace,Delhi NCR,North,UPI,Delivered,7,79,,SAVE5,3.6,0
O01146,C0321,2026-05-02,App,Bengaluru,South,Net Banking,Delivered,4,0,,SAVE5,4.0,1
O01147,C0223,2026-01-31,App,Kochi,South,UPI,Delivered,5,79,CAMP002,UC002,4.2,0
O01148,C0155,2026-05-01,Website,Delhi NCR,North,Credit Card,Delivered,5,99,CAMP006,UC006,4.2,0
O01149,C0537,2026-02-20,Website,Kochi,South,Credit Card,Delivered,5,79,,,4.6,0
O01150,C0443,2026-01-06,Website,Kochi,South,UPI,Delivered,7,49,CAMP001,UC001,3.3,0
O01151,C0444,2026-04-26,App,Mumbai,West,Credit Card,Delivered,2,0,CAMP006,UC006,4.4,0
O01152,C0007,2026-02-11,Website,Jaipur,North,Debit Card,Delivered,8,0,CAMP003,UC003,4.1,0
O01153,C0315,2026-03-14,Website,Bengaluru,South,UPI,Delivered,1,0,,,4.4,1
O01154,C0197,2026-03-26,Website,Mumbai,West,Net Banking,Delivered,4,0,CAMP005,UC005,4.0,0
O01155,C0032,2026-05-05,Website,Kochi,South,Cash on Delivery,Delivered,6,49,,SAVE8,3.7,0
O01156,C0543,2026-03-22,App,Mumbai,West,UPI,Delivered,5,49,CAMP004,UC004,4.3,0
O01157,C0421,2026-05-15,Marketplace,Mumbai,West,UPI,Delivered,4,0,,,4.4,0
O01158,C0466,2026-04-12,Website,Kochi,South,UPI,Delivered,7,0,,,4.1,0
O01159,C0097,2026-03-21,Website,Mumbai,West,UPI,Delivered,4,0,CAMP005,UC005,5.0,0
O01160,C0042,2026-01-07,App,Bengaluru,South,Debit Card,Delivered,4,49,CAMP001,UC001,4.3,0
O01161,C0055,2026-04-09,App,Hyderabad,South,UPI,Delivered,4,49,,,4.2,0
O01162,C0329,2026-03-26,Website,Mumbai,West,Credit Card,Delivered,4,0,,SAVE5,4.5,0
O01163,C0181,2026-01-23,Website,Chennai,South,Net Banking,Delivered,2,0,CAMP002,UC002,4.9,0
O01164,C0223,2026-01-28,App,Kochi,South,Debit Card,Delivered,5,79,,,3.8,0
O01165,C0491,2026-04-07,App,Pune,West,UPI,Delivered,4,49,,SAVE8,4.4,0
O01166,C0209,2026-03-12,App,Bengaluru,South,UPI,Delivered,3,0,,SAVE5,5.0,0
O01167,C0503,2026-05-25,App,Bengaluru,South,Credit Card,Delivered,1,49,,,4.7,0
O01168,C0069,2026-04-11,App,Hyderabad,South,Credit Card,Delivered,4,0,,,4.9,0
O01169,C0245,2026-03-28,App,Mumbai,West,Debit Card,Delivered,3,0,,,4.7,0
O01170,C0401,2026-01-10,Website,Pune,West,Cash on Delivery,Delivered,4,49,,,4.3,0
O01171,C0437,2026-04-06,Website,Bengaluru,South,Credit Card,Delivered,5,49,,,5.0,0
O01172,C0340,2026-03-11,Website,Mumbai,West,Debit Card,Delivered,5,0,,,4.1,0
O01173,C0114,2026-01-26,Marketplace,Hyderabad,South,Credit Card,Delivered,3,49,,SAVE10,4.6,0
O01174,C0212,2026-03-05,App,Mumbai,West,UPI,Delivered,6,99,,SAVE10,4.1,0
O01175,C0098,2026-05-05,Marketplace,Mumbai,West,UPI,Delivered,6,0,,,3.6,0
O01176,C0090,2026-05-24,App,Chennai,South,UPI,Delivered,3,0,,,4.7,0
O01177,C0342,2026-03-13,App,Bengaluru,South,UPI,Delivered,4,79,CAMP004,UC004,5.0,0
O01178,C0462,2026-05-18,Website,Pune,West,Cash on Delivery,Delivered,4,0,,,4.2,0
O01179,C0537,2026-01-29,App,Kochi,South,Debit Card,Delivered,4,0,CAMP008,UC008,4.3,0
O01180,C0218,2026-03-26,Website,Chennai,South,Debit Card,Delivered,3,0,,,5.0,0
O01181,C0251,2026-03-06,Website,Mumbai,West,UPI,Delivered,5,0,CAMP004,UC004,4.1,0
O01182,C0449,2026-03-24,Marketplace,Chennai,South,Cash on Delivery,Delivered,7,0,,,2.7,1
O01183,C0166,2026-05-06,Website,Kochi,South,UPI,Delivered,5,99,,SAVE5,4.3,0
O01184,C0517,2026-05-21,Website,Delhi NCR,North,UPI,Delivered,7,99,CAMP009,UC009,3.8,0
O01185,C0549,2026-01-09,App,Mumbai,West,Debit Card,Delivered,5,0,CAMP001,UC001,4.4,0
O01186,C0492,2026-03-16,Website,Jaipur,North,UPI,Delivered,6,0,CAMP004,UC004,4.3,0
O01187,C0045,2026-05-17,App,Hyderabad,South,Credit Card,Delivered,4,0,CAMP009,UC009,4.5,0
O01188,C0158,2026-01-18,Website,Kochi,South,UPI,Delivered,4,0,CAMP001,UC001,4.1,0
O01189,C0380,2026-01-30,App,Jaipur,North,Cash on Delivery,Delivered,4,99,CAMP002,UC002,3.9,1
O01190,C0156,2026-05-15,App,Ahmedabad,West,UPI,Delivered,4,0,CAMP007,UC007,4.6,0
O01191,C0034,2026-05-17,App,Delhi NCR,North,Credit Card,Delivered,6,149,CAMP007,UC007,3.0,1
O01192,C0109,2026-05-28,Website,Pune,West,Credit Card,Delivered,4,49,CAMP009,UC009,5.0,0
O01193,C0091,2026-03-19,Marketplace,Bengaluru,South,UPI,Delivered,4,0,CAMP004,UC004,4.7,0
O01194,C0435,2026-03-18,Marketplace,Delhi NCR,North,UPI,Delivered,7,149,,,2.9,1
O01195,C0226,2026-05-07,Marketplace,Kochi,South,Debit Card,Delivered,7,0,,SAVE8,3.9,0
O01196,C0310,2026-01-30,App,Kochi,South,UPI,Delivered,5,99,,SAVE5,4.6,0
O01197,C0463,2026-01-26,Website,Kochi,South,UPI,Delivered,4,49,CAMP002,UC002,4.8,0
O01198,C0201,2026-03-09,Website,Delhi NCR,North,UPI,Delivered,7,0,CAMP008,UC008,2.7,1
O01199,C0118,2026-01-09,Website,Delhi NCR,North,UPI,Delivered,7,0,CAMP001,UC001,3.7,0
O01200,C0517,2026-05-29,Website,Delhi NCR,North,Credit Card,Cancelled,,0,CAMP009,UC009,,0
O01201,C0458,2026-05-26,App,Bengaluru,South,Credit Card,Delivered,5,0,CAMP009,UC009,4.1,0
O01202,C0542,2026-04-11,App,Kochi,South,UPI,Delivered,7,0,,SAVE8,4.0,0
O01203,C0462,2026-02-23,Website,Pune,West,UPI,Delivered,5,0,,SAVE10,4.2,0
O01204,C0045,2026-05-26,Website,Hyderabad,South,UPI,Delivered,4,0,,,4.9,0
O01205,C0251,2026-01-23,Website,Mumbai,West,Debit Card,Delivered,4,0,CAMP002,UC002,4.1,0
O01206,C0535,2026-04-11,Website,Mumbai,West,Credit Card,Delivered,3,0,,SAVE10,4.3,0
O01207,C0527,2026-01-18,Website,Mumbai,West,Credit Card,Delivered,2,149,,,4.6,0
O01208,C0258,2026-04-25,Marketplace,Bengaluru,South,Debit Card,Delivered,3,0,,SAVE10,4.3,0
O01209,C0314,2026-03-11,App,Delhi NCR,North,UPI,Delivered,7,79,CAMP004,UC004,4.5,0
O01210,C0543,2026-04-03,Website,Mumbai,West,UPI,Delivered,2,0,,SAVE10,4.5,0
O01211,C0426,2026-02-23,Website,Ahmedabad,West,UPI,Delivered,5,49,,SAVE5,4.3,0
O01212,C0463,2026-05-01,App,Kochi,South,Credit Card,Delivered,4,0,CAMP008,UC008,4.2,0
O01213,C0453,2026-05-27,App,Chennai,South,Cash on Delivery,Delivered,6,79,CAMP009,UC009,4.0,0
O01214,C0304,2026-01-30,Website,Delhi NCR,North,Credit Card,Delivered,7,0,,,4.3,0
O01215,C0131,2026-02-12,Website,Ahmedabad,West,UPI,Delivered,5,49,CAMP003,UC003,3.8,0
O01216,C0314,2026-01-13,App,Delhi NCR,North,Credit Card,Delivered,7,0,,,3.9,0
O01217,C0040,2026-01-14,Website,Hyderabad,South,Credit Card,Delivered,3,49,CAMP001,UC001,5.0,0
O01218,C0176,2026-03-01,Marketplace,Bengaluru,South,Credit Card,Delivered,3,0,,SAVE10,4.4,0
O01219,C0460,2026-05-21,App,Chennai,South,UPI,Delivered,4,0,,,3.8,0
O01220,C0305,2026-05-02,Website,Ahmedabad,West,UPI,Delivered,5,0,,,4.1,0
O01221,C0209,2026-04-11,Website,Bengaluru,South,Credit Card,Delivered,3,0,CAMP008,UC008,4.7,0
O01222,C0263,2026-03-05,Website,Bengaluru,South,UPI,Delivered,1,0,CAMP004,UC004,5.0,0
O01223,C0120,2026-05-16,Website,Delhi NCR,North,UPI,Delivered,7,99,CAMP009,UC009,4.4,0
O01224,C0111,2026-05-15,Marketplace,Pune,West,Cash on Delivery,Delivered,3,0,CAMP007,UC007,4.9,0
O01225,C0479,2026-01-28,App,Delhi NCR,North,UPI,Delivered,6,0,CAMP002,UC002,2.9,1
O01226,C0285,2026-02-16,Website,Pune,West,UPI,Delivered,6,0,,SAVE8,4.0,0
O01227,C0500,2026-01-27,Website,Bengaluru,South,UPI,Delivered,3,49,CAMP008,UC008,4.0,0
O01228,C0125,2026-03-22,Website,Pune,West,Debit Card,Delivered,5,0,CAMP005,UC005,3.5,0
O01229,C0456,2026-03-19,Website,Bengaluru,South,UPI,Delivered,3,0,CAMP004,UC004,4.3,1
O01230,C0540,2026-03-07,App,Delhi NCR,North,UPI,Delivered,8,99,,SAVE10,2.8,0
O01231,C0220,2026-04-11,App,Kochi,South,Debit Card,Delivered,5,149,,,3.4,1
O01232,C0442,2026-02-15,Marketplace,Mumbai,West,Cash on Delivery,Delivered,5,0,CAMP003,UC003,3.6,0
O01233,C0166,2026-03-31,App,Kochi,South,UPI,Delivered,3,0,CAMP005,UC005,4.0,0
O01234,C0453,2026-02-01,Website,Chennai,South,Debit Card,Delivered,5,49,,SAVE5,4.1,0
O01235,C0158,2026-04-03,Website,Kochi,South,Credit Card,Delivered,7,149,CAMP005,UC005,3.8,0
O01236,C0177,2026-01-22,App,Bengaluru,South,UPI,Delivered,4,0,,,3.9,1
O01237,C0506,2026-01-27,App,Mumbai,West,Debit Card,Delivered,5,0,CAMP002,UC002,3.6,0
O01238,C0278,2026-05-23,Website,Mumbai,West,Credit Card,Delivered,5,99,CAMP009,UC009,4.6,0
O01239,C0119,2026-05-29,Website,Chennai,South,Net Banking,Delivered,5,49,,,4.9,0
O01240,C0520,2026-01-15,Marketplace,Mumbai,West,Credit Card,Delivered,5,79,CAMP008,UC008,3.9,0
O01241,C0392,2026-01-22,Website,Kochi,South,Credit Card,Delivered,8,0,,SAVE5,3.6,0
O01242,C0469,2026-03-06,App,Chennai,South,UPI,Delivered,5,0,,,4.1,0
O01243,C0463,2026-05-16,Website,Kochi,South,Credit Card,Delivered,5,0,,SAVE5,3.9,0
O01244,C0354,2026-03-14,App,Hyderabad,South,Credit Card,Delivered,5,0,CAMP004,UC004,4.6,0
O01245,C0498,2026-05-16,App,Bengaluru,South,UPI,Delivered,4,0,CAMP007,UC007,4.3,0
O01246,C0510,2026-05-10,Marketplace,Hyderabad,South,Credit Card,Delivered,6,49,CAMP007,UC007,3.8,0
O01247,C0392,2026-04-11,Marketplace,Kochi,South,Cash on Delivery,Delivered,5,0,,,4.2,0
O01248,C0129,2026-03-17,App,Kochi,South,UPI,Delivered,3,0,CAMP004,UC004,4.9,0
O01249,C0496,2026-03-01,Website,Hyderabad,South,Debit Card,Delivered,5,0,,SAVE5,4.3,0
O01250,C0278,2026-03-23,App,Mumbai,West,Credit Card,Delivered,3,0,,SAVE8,5.0,0
O01251,C0278,2026-05-15,Website,Mumbai,West,UPI,Delivered,4,79,,,3.9,0
O01252,C0462,2026-04-19,App,Pune,West,UPI,Delivered,5,0,,,4.2,0
O01253,C0329,2026-01-20,Website,Mumbai,West,Credit Card,Delivered,5,0,,SAVE5,3.8,0
O01254,C0055,2026-02-17,Marketplace,Hyderabad,South,UPI,Delivered,6,49,,SAVE5,4.3,0
O01255,C0491,2026-02-09,App,Pune,West,Credit Card,Delivered,5,49,CAMP003,UC003,4.7,0
O01256,C0074,2026-05-30,Marketplace,Mumbai,West,Debit Card,Delivered,5,0,CAMP009,UC009,3.4,1
O01257,C0398,2026-03-05,Marketplace,Kochi,South,Net Banking,Delivered,5,0,,SAVE5,3.7,0
O01258,C0442,2026-04-14,Website,Mumbai,West,Credit Card,Delivered,5,0,,,4.2,0
O01259,C0166,2026-01-26,Website,Kochi,South,Cash on Delivery,Cancelled,,0,CAMP002,UC002,,0
O01260,C0384,2026-03-12,App,Delhi NCR,North,UPI,Delivered,5,0,CAMP004,UC004,4.8,0
O01261,C0509,2026-05-27,Website,Mumbai,West,UPI,Delivered,4,49,CAMP009,UC009,4.3,0
O01262,C0116,2026-05-13,App,Pune,West,Credit Card,Delivered,1,0,,,4.7,0
O01263,C0215,2026-03-22,Website,Kochi,South,Credit Card,Delivered,4,0,CAMP004,UC004,4.7,0
O01264,C0162,2026-04-08,App,Chennai,South,Debit Card,Delivered,3,0,CAMP005,UC005,4.0,0
O01265,C0012,2026-01-22,Marketplace,Delhi NCR,North,Debit Card,Delivered,6,0,,SAVE10,4.2,0
O01266,C0253,2026-03-04,Website,Bengaluru,South,UPI,Delivered,6,0,,,3.3,0
O01267,C0100,2026-01-15,Website,Delhi NCR,North,Debit Card,Delivered,7,79,,SAVE8,3.9,0
O01268,C0521,2026-05-01,App,Hyderabad,South,Cash on Delivery,Delivered,5,0,CAMP007,UC007,4.2,0
O01269,C0026,2026-03-12,Website,Chennai,South,Debit Card,Delivered,5,99,CAMP004,UC004,4.2,0
O01270,C0251,2026-02-02,Marketplace,Mumbai,West,UPI,Delivered,6,49,,SAVE5,4.0,0
O01271,C0358,2026-03-17,Website,Ahmedabad,West,Net Banking,Cancelled,,0,CAMP004,UC004,,0
O01272,C0543,2026-02-02,App,Mumbai,West,UPI,Delivered,2,0,,SAVE10,4.6,0
O01273,C0042,2026-03-08,Website,Bengaluru,South,Debit Card,Delivered,1,0,,,5.0,0
O01274,C0520,2026-04-11,App,Mumbai,West,Credit Card,Delivered,2,0,CAMP008,UC008,4.8,0
O01275,C0490,2026-01-18,Website,Mumbai,West,UPI,Delivered,3,0,,SAVE5,5.0,0
O01276,C0205,2026-05-05,Website,Bengaluru,South,Net Banking,Cancelled,,0,CAMP007,UC007,,0
O01277,C0354,2026-05-29,Website,Hyderabad,South,Credit Card,Delivered,5,79,CAMP009,UC009,4.2,0
O01278,C0203,2026-05-05,App,Pune,West,UPI,Delivered,3,0,CAMP006,UC006,4.9,0
O01279,C0092,2026-05-07,Website,Hyderabad,South,Debit Card,Delivered,4,0,CAMP007,UC007,4.7,0
O01280,C0299,2026-04-16,App,Hyderabad,South,Credit Card,Delivered,5,49,,,3.9,0
O01281,C0362,2026-01-04,Website,Chennai,South,Cash on Delivery,Delivered,3,49,,SAVE10,5.0,0
O01282,C0187,2026-02-12,App,Bengaluru,South,Debit Card,Delivered,1,79,,,4.6,0
O01283,C0068,2026-03-09,Website,Chennai,South,Cash on Delivery,Delivered,5,0,,,4.2,0
O01284,C0082,2026-02-27,Marketplace,Hyderabad,South,Debit Card,Delivered,5,49,,,4.5,0
O01285,C0087,2026-03-08,App,Hyderabad,South,Cash on Delivery,Delivered,5,0,,,4.5,0
O01286,C0209,2026-04-22,Website,Bengaluru,South,Debit Card,Delivered,3,99,,,4.8,0
O01287,C0093,2026-02-01,Website,Chennai,South,Net Banking,Delivered,2,0,,,5.0,0
O01288,C0518,2026-05-11,Website,Mumbai,West,UPI,Delivered,3,0,CAMP009,UC009,4.7,0
O01289,C0031,2026-04-21,Website,Mumbai,West,UPI,Delivered,6,49,CAMP008,UC008,2.5,1
O01290,C0157,2026-02-18,App,Chennai,South,UPI,Delivered,3,0,,,4.6,0
O01291,C0258,2026-02-03,Marketplace,Bengaluru,South,UPI,Delivered,3,0,,,5.0,0
O01292,C0012,2026-02-13,App,Delhi NCR,North,UPI,Delivered,7,0,,SAVE10,3.9,0
O01293,C0374,2026-05-02,Website,Pune,West,Debit Card,Delivered,4,0,CAMP008,UC008,4.3,0
O01294,C0520,2026-01-03,Website,Mumbai,West,Credit Card,Delivered,1,149,,,5.0,0
O01295,C0522,2026-03-08,Website,Pune,West,Cash on Delivery,Delivered,1,99,CAMP004,UC004,3.7,1
